"text","tweet_id","created_at","Language","Week"
"Discover @Dior's spring 2022 couture collection: https://t.co/QeHRJo42ZD https://t.co/ZVF6BnBtWV",1485663749537243140,"2022-01-24T17:20:14","en","5"
"220124 #tenlee_1001 instagram story

Dior @Dior 
Vibe Zip Bowling Bag Blue

#TENLEE #텐 #เตนล์ #李永钦 #テン #TENChittaphon #tenlee_1001 #WayV  #NCT https://t.co/efpSe5UiFs",1485537739361513470,"2022-01-24T08:59:31","en","5"
"Since #Dior is trending I'd like to say once again, thank you @Dior for your continued support of #JohnnyDepp! https://t.co/MgZ7b9DY8Y",1485651354248826880,"2022-01-24T16:30:59","en","5"
"sponsor him @Dior https://t.co/suWoPE37oG",1485478090637778940,"2022-01-24T05:02:30","en","5"
"Justin Hawkins of @TheDarkness takes @KatieDaryl through his collection of crazy memorabilia, from priceless @Dior pieces to plaques that prove that the band beat @acdc's attendance record! Check it out ⬇️ https://t.co/1MuD1RN5No",1485675806110076930,"2022-01-24T18:08:09","en","5"
"Celebrating 25 years at Dior. 
Look 1 from haute couture SS 97, John Galliano’s and my first collection. The hats for the show were John’s signature  fedora, the beret of France and Monsieur Dior’s lucky flower, the lily of the valley. @Dior https://t.co/DLdiHa42nE",1485563647413923840,"2022-01-24T10:42:28","en","5"
".@Dior #HauteCouture FW2022 

#DiorCouture https://t.co/OUsxveRxd5",1485646539431288830,"2022-01-24T16:11:51","en","5"
"Second visit, exact same awe. 
So much beauty.
@Qatar_Museums 
@Dior 
#DiorDesignerOfDreams https://t.co/TqRCdsCYtG",1485537789571649540,"2022-01-24T08:59:43","en","5"
"I see #AmelWindsor got a gift from @Dior supposing the most attractive member of the #WindsorRoyalsc😏👩🏼👜 #DiorCouture https://t.co/9ELB8B0Hw2",1485636428663083010,"2022-01-24T15:31:41","en","5"
"Behold!
The power of Johnny Depp’s name and its success worldwide.
An instantaneous success and long term profits/respect from the public. Thank you @Dior for your support of Johnny.
#JusticeForJohnnyDepp https://t.co/btu0hp0E9B https://t.co/b0tUwBggkF",1485670373777625090,"2022-01-24T17:46:34","en","5"
"Ros at the @dior Haute Couture Show ✨ 

📸: rosamundpikelet on insta https://t.co/f0SZZZvuvR",1485621909932937220,"2022-01-24T14:33:59","en","5"
"Even the tights and the socks were embroidered @dior. https://t.co/HMYD6s4CxG",1485652742605582340,"2022-01-24T16:36:30","en","5"
"😍 #ParisFashionWeek #HauteCouture begins today, Jan 24! 👠✨
Watch the @Dior #SpringSummer #2022 show live at 2:30 pm: https://t.co/YyAVvqUAIo https://t.co/sqqk9rnd5w",1485529788249001980,"2022-01-24T08:27:55","en","5"
"Wearing fur for fashion is one of the weirdest &amp; most cruel things someone can do, especially with so many synthetic options. 
Protestors on the Doorstep of @Dior NYC.
@KodakProFilmBiz tri-x
#fashion #DiorWinter22 #NYC #filmphotography #coolfilmclub #filmisnotdead #BelieveInFilm https://t.co/J06ezoRuqR",1485437476978188290,"2022-01-24T02:21:07","en","5"
"Claire Foy, Rosamund Pike and Cara Delevigne at @Dior’s Paris #FashionWeek show https://t.co/COq5cOQ6Wn via @Latest News https://t.co/4NVolzbsci",1485686954360557570,"2022-01-24T18:52:27","en","5"
"anyways. 
thank you @dior i had a great time! https://t.co/ifcnhXJNEy",1485740108309536770,"2022-01-24T22:23:40","en","5"
"Inviting us to their custom-fitted fantasy, @Dior  livestreams their Haute Couture SS22 show 📸

MORE: https://t.co/CTnXgb5e5Y https://t.co/cNArLWqyAk",1485579749732884480,"2022-01-24T11:46:27","en","5"
"This @Dior x Birkenstock drop will forever change the way we look at the comfy gardening shoes! - https://t.co/FpdUxALUHF https://t.co/5txo50IO7D",1485590710325850110,"2022-01-24T12:30","en","5"
"Kim Jones sublimates @Dior's Heritage 🌼

© Savoir-faire visuals: Sophie Carre
Embroideries from Maison #Lesage in association with the Lesage material @19m 

#Dior #DiorWinter22 #DiorSavoirFaire #MrKimJones #KimJones #DiorbyKimJones 

https://t.co/HJYqGWBgKN https://t.co/Y6gYbfVf6F",1485606766666735620,"2022-01-24T13:33:49","en","5"
"Les mules et sandales Birkenstock façon Dior https://t.co/lQx4iZ2rVG #actu #mode #luxe #shoes #sandales #iconic #luxury #chaussures #collaboration #modehomme #fashionweek #FWP @Dior @BIRKENSTOCKUSA https://t.co/hYhmxVAPHc",1485609300844290050,"2022-01-24T13:43:53","en","5"
"“Star  can shine in the darkness” 

is inspired by 

@angelababyct  &amp; @dior 

Let’s make NFT sold out !!! 

#Angelababy
 #dior 

https://t.co/0A2CktvlAa https://t.co/Cp9BAznFnA",1485763595350986750,"2022-01-24T23:56:59","en","5"
"Y'all winning with this one cause tuhhhh! 🤤🤤@Dior https://t.co/ThBWdWgq7u",1485430961579905020,"2022-01-24T01:55:13","en","5"
"[JISOO UP STORY ON INSTAGRAM]🌺
KIM JISOO ĐƯỢC MỜI ĐẾN BUỔI TRÌNH DIỄN THUỘC BST “HAUTE COUTURE XUÂN-HÈ 2022” CỦA CHRISTIAN DIOR
⏰ 24/1 — 8:45 pm (giờ 🇻🇳)
🎥 https://t.co/bZ3ynlN28q
——————-
🐱 @BLACKPINK @Dior 
#BLACKPINK #블랙핑크 #지수 #JISOO https://t.co/rpH0hk8YIC",1485612060679761920,"2022-01-24T13:54:51","en","5"
"#DiorWinter22 by @MrKimJones embodies the endurance of codes established at the House's founding.
@Dior 
#FashionTV #FashionTVIndia #FTV #FTVIndia #DiorMens #DiorFallWinter #FW2022 #fashion #Luxury https://t.co/Pihy5ZQOPs",1485568854621589500,"2022-01-24T11:03:10","en","5"
"Dior Houte Couture Spring22 @Dior #Dior #spring22 #moda #outfit #look #fashion #fasionstyle #style #fashionista #hautecouture #glam #myfollowers #UnBacioFatato 👗🥰❤ https://t.co/sWpe35wGLu",1485647557510447100,"2022-01-24T16:15:54","en","5"
"[ #JISOO ] Tune in to the @Dior’s Haute Couture S/S 2022 Collection online throughout the link! 🤍 #DiorCouture by #MariaGraziaChiuri 우리 오늘밤도 곧만나 😆 https://t.co/BNmW5du3r0",1485619041448640510,"2022-01-24T14:22:35","en","5"
"Team @Dior Beauty Paris updated the story photocard signed by Jisoo.
JISOO SOLO THIS YEAR
블랙핑크 지수 #JISOO #지수 #블랙핑크지수 https://t.co/vgMiVRjOUg",1485976501384544260,"2022-01-25T14:03","en","5"
"Could not stop thinking about @Dior &amp; Maria Grazia's spring runway from yesterday. It was so, SO PRETTY. And after a bit of fangirling with @roryjobson I decided to fanart one of my fav bits. The shapes, the music, the colors, the art, the presence. 

Absolutely astonishing. https://t.co/fIqetcwh29",1486014988191940610,"2022-01-25T16:35:56","en","5"
"Claire Foy ♥ Stunning as always. @Dior #ParisFashionWeek https://t.co/pn8FnSdOAb",1486111887058157570,"2022-01-25T23:00:59","en","5"
"Dior Ladies

@Dior
@heart021485
#DiorCouture #DiorFamily
#HeartEvangelista #Chiaraferragni #ChriselleLim
#CaroDaur #CaraDelavinge #SofiaDeBetak #AlexandraPereira #LenaMahfouf #ParisFashionWeek https://t.co/aTlAZMLY1X",1485918492012335100,"2022-01-25T10:12:30","en","5"
".@Dior does white eyeliner during their spring 2022 show, here's why it's the perfect makeup statement for right now https://t.co/OZd3fAN0QJ https://t.co/YAOkcbhcvf",1486078955954319360,"2022-01-25T20:50:07","en","5"
"A gift for me for achieving my goals from @Dior https://t.co/HNOBi4moCc",1486025531439165440,"2022-01-25T17:17:50","en","5"
"The world loves Johnny Depp. @Dior loves Johnny Depp. What a great partnership! #dior #johnnydepp https://t.co/AIXQk5pxEz",1485944368615895040,"2022-01-25T11:55:19","en","5"
"For their haute couture SS22 show, @Dior's Maria Grazia Chiuri collaborated with Manu and Madhvi Parekh from #ChanakyaSchool to create the scenography of the show. 

#dior #diorss22 #diorcouture #hautecouture #chanakyaschoolofcraft #art #luxuryfashion #couture https://t.co/IlgmZPYUUZ",1485927228815060990,"2022-01-25T10:47:13","en","5"
"Yesterday for Dior Haute Couture SS '22 show. Always a pleasure. Merci, @Dior. https://t.co/xnRIfeVGhI",1485849137719427070,"2022-01-25T05:36:54","en","5"
"Dior Haute Couture Spring Summer 2022. Perhaps this is not a joyful time at the House of Dior. Read Review by Eleonora de Gray, Editor-in-Chief of RUNWAY MAGAZINE here and see all looks: https://t.co/BEQQCc9aXu
#Dior #DiorCouture #HC #SS22 #MariaGraziaChiuri #RunwayMagazine @Dior https://t.co/8pPksOaL9d",1486028253873778690,"2022-01-25T17:28:39","en","5"
"Costume Designer Eric Archibald doing extraordinary work dipping luxury gear into posh hood narratives CIP Mary J Blige in @Chanel jumper I wouldn't look twice at and Michael Rainey Jr. in @Dior Men #PowerBook2 https://t.co/LBe8C2o2e6",1485865812883910660,"2022-01-25T06:43:10","en","5"
"DIOR PRESENTS THE SPRING-SUMMER 2022
HAUTE COUTURE COLLECTION

#DiorCouture @Dior https://t.co/evkSHQTaYk",1485838992952410110,"2022-01-25T04:56:36","en","5"
"Every day grind 💪🏿👹 @Dior @chromeheartsusa https://t.co/Fo6t890BCF",1486002735904436220,"2022-01-25T15:47:15","en","5"
"Jisoo will be look good on this dress 😭

#JISOO
#Dior
#DiorCouture 
@Dior 

 https://t.co/aVrvjkDJqW",1485975311359840260,"2022-01-25T13:58:16","en","5"
"and forgot to post these yday for @Dior 🙃 https://t.co/Rx0AvIi3Fm",1486156022339321860,"2022-01-26T01:56:21","en","5"
"Did you catch the Indian art installations at the @Dior couture show in #Paris? Artists Madhvi and Manu Parekh along with Chanakya’s Karishma Swali speak to Vogue India on the show that was, READ: https://t.co/t7D5YSXIHZ https://t.co/7SN46TmdX6",1486284307668905980,"2022-01-26T10:26:07","en","5"
"When seals hit 5 eth in grabbin this @Dior hoodie https://t.co/uTTgdwFbT3",1486234845667807230,"2022-01-26T07:09:34","en","5"
"Ms. Heart Evangelista @Dior #pfw22 @heart021485 
📸 Edward Berthelot https://t.co/eAU87qB2Q3",1486286455387275260,"2022-01-26T10:34:39","en","5"
"The Glass selection of our favourite latest perfumes. 

Discover the fragrances here: https://t.co/48pNhBBVkm 

@Dior @Hermes_Paris @JOLOVESofficial #MaisonCrivelli #AcquadiParma #SanaJardin #FredericMalle #ByKilian @Cartier https://t.co/FzkRrsMPCA",1486313050198228990,"2022-01-26T12:20:20","en","5"
"Want the @Dior x @BIRKENSTOCKUSA clogs now? @OfficineCrea @MRPORTERLIVE have these Agora Suede Clogs for £360. #clogs https://t.co/pV2IeHqZpu",1486375188023308290,"2022-01-26T16:27:14","en","5"
"Discover the looks from the @Dior Haute Couture S/S 2022 collection
https://t.co/OhKqZJNZWx
#Dior #ParisFashionWeek #crashmagazine #mariagraziachiuri https://t.co/bzEvxLp9IK",1486353152546848770,"2022-01-26T14:59:41","en","5"
"#PFW: Claire Foy, Cara Delevingne and Rosamund Pike attend the @Dior haute couture 2022 spring-summer show in Paris. https://t.co/IBWSkKLSlj",1486785559855235070,"2022-01-27T19:37:55","en","5"
"Revisiting my experience with @Dior for Cruise2022 collection for Magazine No 36! Thank you @erol_dgrmnc  &amp; @DailyArtMag https://t.co/LbjKWrrAD4 #DiorCouture #DiorSavoirFaire  #dior https://t.co/gWmnIjNIrW",1486618705974943740,"2022-01-27T08:34:54","en","5"
"#PFW: Claire Foy, Cara Delevingne and Rosamund Pike attend the @Dior haute couture 2022 spring-summer show in Paris. https://t.co/r03asOW5Za",1486785560673144830,"2022-01-27T19:37:55","en","5"
"How many brands are engaging with new innovations such as #NFTs and AR/VR? How are brands like @Dior winning in digital? 

Join us to discover key insights across consumer sentiment, digital, omnichannel, ESG and innovation.

Find out more here https://t.co/2Tn4COKxBX https://t.co/06Ple2BFOU",1486700772368666620,"2022-01-27T14:01","en","5"
"——
33mm的捲在我的軟毛有跟沒有一樣…😮‍💨
gem monster的紫在我眼球上也是有跟沒有一樣…😑
----
#selfie #ootd #hotweather #workday #fila #contactlens #graylook #gucci #dior #2022year #lunarnewyeareve @FILAUSA @Dior @gucci @Apple 
#熱鼠了 https://t.co/2ZFO3IC6up",1486590085319442430,"2022-01-27T06:41:10","en","5"
"NIKO NEKI EARTH DAY IS EVERYDAY / AN IMAGE FOR THE PLANET / NIKO NEKI WORLD PROJECT
@YouTubeCreators @UNOceanDecade @LVMH
@UNAM_MX @IocUnesco @UNESCO #pacific 
@brutnaturefr @Anne_Hidalgo @fff_eci @Dior
#ocean #ClimateAction @WeSea @EU_AtlantECO
@Cyri_Paris @EUClimateAction https://t.co/DFeapHeggD",1486690110775205890,"2022-01-27T13:18:38","en","5"
"📸🤍
@dior #dior #DiorBarJacket #광고
18 April 2021 https://t.co/18Q9kbAuhn",1486653925788954620,"2022-01-27T10:54:51","en","5"
"How I Git My #LOTD
@ColourPopCo 
@charlottetilbury @ABHcosmetics @Dior  @OFRACosmetics 
@NYXCosmetics  @jeffrecosmetics @SeraphineBotanicals @MACcosmetics https://t.co/NK581bq00b",1486783892338229250,"2022-01-27T19:31:17","en","5"
"What if?...

Dior Watermelon 😌
@Dior call me😶‍🌫️ https://t.co/bKQrtE8tkc",1487202452877328380,"2022-01-28T23:14:30","en","5"
"As technology evolves, the way brands interact with customers changes too. From mattresses and @MINI cars to @Dior and @MagnumGlobal, find out how four brands reached new heights with immersive, digital-first strategies → https://t.co/ft3R4Djj82 https://t.co/n2YaL8S1YB",1486987418783862780,"2022-01-28T09:00:02","en","5"
"Hello @Dior Welcome to EDG Family 🥺❤ https://t.co/dPv7kCarU0 https://t.co/zTNYeMEkul",1486989931700314110,"2022-01-28T09:10:01","en","5"
"With the recent appreciation that House of Chanakya got for its role in @Dior's Couture 2022 scenography &amp; collection, Karishma Swali talks about sustainability, future of Indian fashion &amp; her daughter Avantika’s influence in building MoonRay https://t.co/jk9aeEnFM1 https://t.co/XuJtUOjYiJ",1487170594789593090,"2022-01-28T21:07:54","en","5"
"Fragrance Consultant   @Dior in #London

Apply Here: https://t.co/nDXSZJID1A

#LondonJobs #RetailJobs https://t.co/ohPwDVWCmH",1487130889645658110,"2022-01-28T18:30:08","en","5"
"So when are u taking him @Dior https://t.co/L2IgXGbuCc",1486959038256627710,"2022-01-28T07:07:15","en","5"
"Today on 
@SW_SportWeek 
@matteompunto 
@Dior https://t.co/8MHJuaXhlB",1487399573815443460,"2022-01-29T12:17:47","en","5"
"An ode to the beauty looks during Paris #HauteCouture ✨ @Schiaparelli's swarovski tears, @Chanel's Black Swan-esque eyes, @Dior's white underliner, and @Valentino's feather lids. Which ones would you recreate? 

Photos via @gettyimages https://t.co/aURtI4VAqr",1487440960351088640,"2022-01-29T15:02:14","en","5"
"📸 @dior

Rosamund Pike for the Dior Spring-Summer 2022 collection fashion show on January 24, 2022. https://t.co/s79I8zObIW",1487525519901921280,"2022-01-29T20:38:15","en","5"
"#PFW - @dior 

Hyeongeun Song 
Ungho 
Babacar Ndoye or the Dior Men Fall/Winter 2022 show ✨

#EliteBoysDoItBetter https://t.co/4MgrigdHTC",1487399077339934720,"2022-01-29T12:15:49","en","5"
"#eyemasks add an instant touch of rejuvenation &amp; hydration to dull tired eyes.
@Caradelevingne  for @Dior 
What are your views on #eyemasks ?
and would you add them to your #SkincareRegime

#FashionTV #FashionTVIndia #FTV #FTVIndia #Dior #Diorbeauty #skincare #fashiongram https://t.co/vwCAuC47Ye",1487396671118274560,"2022-01-29T12:06:15","en","5"
"Creative &amp; Image Director of Dior Makeup, Peter Philips, shares with us how to get the look of the show.
@Dior 
#FashionTV #FashionTVIndia #Dior #FTV #Makeup #fashiongram #fashionfeed #luxury #luxurygram #DiorBeauty #DiorMakeup #DiorCouture https://t.co/eTu1VjObWO",1487383270149222400,"2022-01-29T11:13","en","5"
"#yansh
Some should tell @Dior  they have a factory somewhere in Nigeria 😂😂😂😂😂 https://t.co/kryXcySCe9",1487303030945026050,"2022-01-29T05:54:09","en","5"
"Posts related to @Dior on #SEHUN IG Account have crossed a total of 61,5M  Likes.👏

Make sure to check the sheet we made with all the links and Like them all!🙏

👉 https://t.co/nz8XoKiUYC https://t.co/EZFAeDwxej",1487722574171840510,"2022-01-30T09:41:16","en","6"
"Since opening his fashion house, Christian @Dior was chosen as the couturier of choice for numerous Stars. https://t.co/lNbRlIVCyc In #DiorDesignerOfDreams you can see all of these famous designs in one room through February 20th. https://t.co/eGn718xatR",1487848110369947650,"2022-01-30T18:00:07","en","6"
"「小兔的衣橱 🐰Meiko LOOK」

DIOR AND KENNY SCHARF 连帽运动衫 @Dior https://t.co/wMUroTjDed https://t.co/R8JCwRlLyl",1487674042736050180,"2022-01-30T06:28:26","en","6"
"WHAT ARE YOU WAITING FOR @DIOR https://t.co/FxeC7Aaz46",1487668334090874880,"2022-01-30T06:05:45","en","6"
"Posh Wednesday’s @Dior.Br ✨🥂
Ladies Free Entry ‘Til 11pm

Doors Open At 10pm
Fashionable Attire Required 

Crowd Control: 
@DjJayygreen &amp; @Nick1fury 

Hosted By: @thetjpolk

Drink Specials:
$2 shots
$5 House Specials
$6 Blue Mf’s https://t.co/qk9cu5hclX",1488210878382096380,"2022-01-31T18:01:37","en","6"
"Special Design for Chinese New Year 2022 🐯🧧 
For the only one @Dior 新年快乐❤ https://t.co/KsNWHLQDQO",1488069480836386820,"2022-01-31T08:39:45","en","6"
"https://t.co/gcRmpF02B5
_
CLASSY🤍

📷... @ballpark.inc 
💄... @rikamatsui26 
💇‍♀️... @tomo8hair 
👗... aya miyoshi
❤️… @dior 
📚... @classy_mag_insta https://t.co/HKKICiHHjo",1487962502059073540,"2022-01-31T01:34:40","en","6"
"#NataliePortman  wears the new Rouge Dior 999 Velvet New Look Limited Edition.
@Dior 

#fashiontv #ftv #fashiontvindia #ftvindia #dior #fashion #diorbeauty #rougedior #diormakeup #couture #couturemakeup #DiorCouture https://t.co/3aFqa36pea",1488129860396408830,"2022-01-31T12:39:41","en","6"
"来自DIOR的精美礼物🧧 @Dior 
Happy New Year ! https://t.co/89xyVbO81z",1488031789440733180,"2022-01-31T06:09:59","en","6"
"#JohnnyDepp's new #NFTcommunity on @discord @JohnnyDeppNFT @deppjchris #neverfeartruth #NeverFearArt ✨https://t.co/B8G5dAfxBN 
@opensea @DeutscheWelle @ARTEde @Dior🎨
#NFTartists #nftcollectors #charity #GutesTun
@looktothestars✨@mcuban 😉 @Mills4Humanity @beeple @Coinbase_NFT https://t.co/dlvQiqznIT",1488028465303539710,"2022-01-31T05:56:47","en","6"
". @Dior https://t.co/9YMdV2PEGb",1488224220018618370,"2022-01-31T18:54:38","en","6"
"Posh Wednesday’s @Dior.Br✨🥂
Ladies Free Entry ‘Til 11pm

Doors Open At 10pm
Fashionable Attire Required 

Crowd Control: 
@DjJayygreen &amp; @Nick1fury 

Hosted By: @thetjpolk 

Drink Specials:
$2 shots
$5 House Specials
$6 Blue Mf’s https://t.co/2OY4fbGnJD",1488334368770777090,"2022-02-01T02:12:20","en","6"
"Easy soft glam! The video will be up on my youtube channel tomorrow. @ABHcosmetics brow freeze @hudabeauty easy bake @NYXCosmetics total control @ABHcosmetics lip liner malt &amp; satin lipstick in the shade butter Scotch @bperfectcosm highlighter @Dior forever foundation https://t.co/RhQ1n6FaTE",1488590564094263300,"2022-02-01T19:10:21","en","6"
"I’m usually not into luxury sneaker but when luxury meets street, I make exceptions 🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️ #sneakers #luxury #streestyle #streetwear @Dior @LVMH @Balmain https://t.co/ENMX5QXLqP https://t.co/pWpPxj5DJp",1488339303130439680,"2022-02-01T02:31:56","en","6"
"liked by @nftcabs and @Dior | Marketing Genius
Squiggles NFT Giveaway RainbowCloud

To enter:
- RT &amp; Like
- Follow Me with Bell
- tag 3 frens 

Ends in 48 hours! Cloud with rain https://t.co/ahlvLiXU1C",1488733366354542590,"2022-02-02T04:37:48","en","6"
"Tell you what!! @Dior need an extra box when you’re buying your makeup - like ARE YOU SINGLE!! 😂😂 Lucky I’m not precious about the longevity of my marital status 😂😂 #single #valentines https://t.co/62VTzFBmeP",1488982772043636740,"2022-02-02T21:08:51","en","6"
"NIKO NEKI EARTH DAY IS EVERYDAY / AN IMAGE FOR THE PLANET / NIKO NEKI WORLD PROJECT
@LVMH @YouTubeCreators @UNOceanDecade
@UNAM_MX @IocUnesco @UNESCO #pacific 
@brutnaturefr  @Anne_Hidalgo @fff_eci @Dior
#ocean #ClimateAction @WeSea @EU_AtlantECO
@Cyri_Paris @EUClimateAction https://t.co/2IhPHpXVdK",1488792636785926140,"2022-02-02T08:33:19","en","6"
"Always JD 💕 @JohnnyDeppNFT @Dior #sauvage #JD #johnnydepp https://t.co/3Z5QTMVjuy",1488951057162153980,"2022-02-02T19:02:50","en","6"
"#CharliesAngelsPlus1 @people @maarisatomei @TheEllenShow @ELLEmagazine @Cosmopolitan @Dior @QueenKaleyCuoco @like @IMDb @natpdotcom #JS @xtina @gwenstefani @EmmaStone @EmmaWatson @hollyrpeete @DemiMoore @HilaryDuff @chelseahandler @ChelseaClinton @NickyHilton  @UPROXXMovies @hulu https://t.co/APfMBDb3vg",1488901940381687810,"2022-02-02T15:47:39","en","6"
"Small @Dior Vibe Hobo Bag 👜 £2,350/US$3,400

🇬🇧 https://t.co/KRVSmHLsiZ

🇺🇸 https://t.co/O04NuWmYA2

#EmmaRaducanu | #Raducanu | #Dior | #Fashion https://t.co/Yj9EjZbDoW",1489314207803887620,"2022-02-03T19:05:51","en","6"
"メイク道具は肌に直接触れるからいつもオーガニックコスメで🌿自然に近い製品を使ってるんだけど @Dior だけは例外😂

友達が #Dior 店員だったり
ファンの方に #グロス など頂いたりがキッカケで
何だかんだ長年愛用の #ディオール さん✨

デザインに見惚れるー😍 https://t.co/Ot2yxdY1Ax",1489122138934382590,"2022-02-03T06:22:39","en","6"
"Spring-summer 2022 @Dior haute couture show featured large-scale embroidered renderings of the works by contemporary Indian Artists Madhvi and Manu Parekh.

https://t.co/hCmTtwo5dQ https://t.co/XyXIoyM33h",1489600481659953150,"2022-02-04T14:03:24","en","6"
"Have you seen the collaboration between @Dior and @Technogym?

The two luxury brands have joined forces on a high end range of home fitness equipment, including treadmills, benches and exercise balls.

An example of fantastic partnership in the luxe market.

#collaboration #luxe https://t.co/Gf2xWX0HHA",1489647293255102460,"2022-02-04T17:09:25","en","6"
"A collab no one saw coming, @Dior and @Birkenstockusa debuted new styles on the men's runway: https://t.co/AnV8XeIVyU https://t.co/M1hHKtaVy2",1489403688070307840,"2022-02-04T01:01:25","en","6"
"逛了一圈 
再看看網站
不想再支持任何一個進入中國市場
即順手出賣台灣的海外品牌了
@muji_net @Dior @ZARA @AudiOfficial

#消費者的每一分錢是一張票
#不投給無法認同的廠商
#democracyNot4sale #DemocracyInDanger https://t.co/ZTg5vgAlKG",1489590121410498560,"2022-02-04T13:22:14","en","6"
"Found a secret … @Dior #SauvageSecret https://t.co/pBBrEdEXmS",1489598288537993220,"2022-02-04T13:54:42","en","6"
"Davido wearing @Dior looks cute and elegant even than those who claimed the won the Balloon d Or. 😂 https://t.co/DiLwZ9MLen",1490014282175725570,"2022-02-05T17:27:42","en","6"
"When you want get inspired by @Dior  and you want create another motif with your @ProcreateEDU and keynote on iPad @AppleEDU. So you can bring this to your students creativity https://t.co/7NvLcvS9J0",1489784164920741890,"2022-02-05T02:13:18","en","6"
"Wearing these bad boys that I forgot about @dior https://t.co/apaneuY8Aw",1489821011792973820,"2022-02-05T04:39:43","en","6"
"This afternoon I saw this wonderful advertisement for Johnny in a perfumery, it is rare to see things of Johnny in my town so I was very happy to see it😍✨📷
#Johnnydepp #justiceforjohnnydepp #Dior @Dior https://t.co/06MdbGHfmQ",1490016143817461760,"2022-02-05T17:35:06","en","6"
"▪️Gifted▪️

If you are looking for a Valentines gift for your man, this @Dior SAUVAGE is bold, strong and fresh. Scents of bergamot, wood &amp; vanilla. Captures the wild side of nature. 

▪️£69.00
▪️ https://t.co/7E868mK8rf

#BeautyTies
#Dior 
#Sauvage
#ValentinesDay https://t.co/Mm6aCF9CNq",1489956258530615300,"2022-02-05T13:37:08","en","6"
"Ohm Pawat Chittsawangdee
A thai actor under GMMTV, can play drums, guitar, and thai xylophone.
D.O.B: March 22nd, 2000
Height: 185 cm

#OhmXMintSixPack
@CalvinKlein @CHANEL @Burberry @Prada @YSL @gucci @Dior @LouisVuitton @Bulgariofficial @BALENCIAGA 
https://t.co/VnnvGdg0RH",1489924044158038020,"2022-02-05T11:29:08","en","6"
"So  the name “The 1975” came from Jack Kerouac’s “On The Road”, and the new @Dior collection is inspired by Jack Kerouac, cool! https://t.co/RuKfAOcXaN",1489926393454796800,"2022-02-05T11:38:28","en","6"
"الصورة                           الكواليس
#foundation #dior #skin_glow @Dior 
#free_soul 🕊 https://t.co/R0Gzh2j5jU",1490252571608502270,"2022-02-06T09:14:35","en","7"
"Jennifer Lopez (@JLo) and her impeccable style took the streets of NYC by storm this week while promoting her new film #MarryMe wearing @delcoreofficial, @Roberto_Cavalli, @Dior + More 💍👰🎬👗 https://t.co/tY6dLMj1h1 https://t.co/GBpin7r6bJ",1490821804205785090,"2022-02-07T22:56:30","en","7"
"Dior Haute Couture 2022, il top dell’artigianalità 

#dior @dior #hautecouture2022 #fashionstyle
Leggi tutto https://t.co/3ajnQthcbs https://t.co/6eGfuWFzYw",1490654104481316860,"2022-02-07T11:50:08","en","7"
"Tokyo 東京: Dior pop-up store @Dior @isetanshinjuku https://t.co/GkDObPWNFh https://t.co/bbhlCpaaGK",1490816488793595900,"2022-02-07T22:35:23","en","7"
"I am trying to find the @dior ads where he is posing with a Native print blanket in the dessert. Nope. Not cool. https://t.co/X3DfRe7gHY",1490735712047534080,"2022-02-07T17:14:24","en","7"
"Speaking to Spa Business magazine, bbSpa_France @gwaeyaert1 says his massage and facial treatments at @Dior Spa Cheval Blanc in La Samaritaine Paris were the best he's ever had. #DiorSpa #SamaritaineParis #LVMH #DiorChevalBlancParis https://t.co/XHdncQMIas https://t.co/42T3CJiFXA",1491151871519518720,"2022-02-08T20:48:05","en","7"
"The Glass Valentine’s Day Gift Guide for Her. Check out the selection: https://t.co/X1ZocfOyWQ #dellavite @BriggsandRiley @AssoulinePub #solangejewellery @Versace @LaPerlaLingerie @dolcegabbana #diminnoshoes #almasikafinejewellery @Dior #artisanduchocolat #isseymiyake #gracehan https://t.co/vqzCKJA0Zy",1491002165095444480,"2022-02-08T10:53:12","en","7"
"Congratulations to this year's #AcademyAwards2022 Nominees! The House of @Dior and @TheAcademy have a long history. Learn more: https://t.co/lNbRlIVCyc

Add a Membership and a Last-Chance Member Hours ticket to your cart for last-chance-access to #DiorDesignerofDreams. https://t.co/ESgUv6XlpV",1491442786922643460,"2022-02-09T16:04:04","en","7"
"manifesting a @askdiem x @dior x @McDonalds collab (inspo via _JazReyes on IG) https://t.co/x2T4Vp92S7",1491209215683497980,"2022-02-09T00:35:57","en","7"
"The @Dior exhibit at the @brooklynmuseum is EVERYTHING!!! https://t.co/qJor4AK117",1491548566661255170,"2022-02-09T23:04:24","en","7"
"Year 9 are looking at #design #construction &amp; #marketing for their sneakers unboxed project in #designtechnology focusing on collaborations such as @Nike with  @Jumpman23 @Dior &amp; the influence of grime culture in #London before developing their own designs &amp; final pieces! https://t.co/karBWdnIYl",1491396824577499140,"2022-02-09T13:01:26","en","7"
"Social Media Marketing- Instagram Marketing
https://t.co/2FqrVBmv8d
@Tesla @TeslaSolar @SalesforceAdmns @SpaceX @britneyspears @Ibra_official @Khulood_Almani @LouboutinWorld @StellaMcCartney @Burberry @CHANEL @Dior @LouisVuitton @Prada @Fendi @givenchy @MaisonValentino @armani https://t.co/eBr7JG1Boa",1491401337040674820,"2022-02-09T13:19:22","en","7"
